C1M_on,C2M_on,C3M_on,C4M_on,C5M_on,C6M_on,C7M_on,C8EV_on,E1_on,H3_on,H6M_on,V3_on,V4_on,order,value,abs_value,metric,n_train,coalition_id,class_id,k_selected,class_score_max,class_score_min,class_size
0,1,1,1,1,0,1,1,0,1,1,1,1,10,1.1258897849462366,1.1258897849462366,rt_mean_next_mean,4,C2M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,1,0,1,1,1,1,1,1,0,10,1.0806272401433692,1.0806272401433692,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,1,1,0,1,0,0,1,0,0,7,1.2431774193548386,1.2431774193548386,rt_mean_next_mean,2,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C8EV_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
0,1,1,1,1,1,0,1,0,1,1,1,0,9,0.9356804217288088,0.9356804217288088,rt_mean_next_mean,11,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,1,1,0,1,0,1,1,1,1,10,1.1016666666666666,1.1016666666666666,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,1,1,0,1,1,1,1,1,0,10,0.8776088435374149,0.8776088435374149,rt_mean_next_mean,7,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,1,1,1,1,0,0,1,1,0,9,0.9354336917562724,0.9354336917562724,rt_mean_next_mean,9,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,1,1,1,1,0,0,1,1,1,10,0.7803154121863799,0.7803154121863799,rt_mean_next_mean,3,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
0,1,1,1,1,1,1,1,0,1,1,0,0,9,0.9514678699436764,0.9514678699436764,rt_mean_next_mean,6,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
0,1,1,1,1,1,1,1,0,1,1,1,0,10,0.8578348694316437,0.8578348694316437,rt_mean_next_mean,7,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
0,1,1,1,1,1,1,1,0,1,1,1,1,11,1.045498271889401,1.045498271889401,rt_mean_next_mean,4,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
0,1,1,1,1,1,1,1,1,1,1,0,0,10,0.4658064516129032,0.4658064516129032,rt_mean_next_mean,1,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,2,10,0.4776003659528327,0.2309354838709677,25
0,1,1,1,1,1,1,1,1,1,1,1,0,11,0.9272791509565704,0.9272791509565704,rt_mean_next_mean,11,C2M_on|C3M_on|C4M_on|C5M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3606451612903226,0.3606451612903226,rt_mean_next_mean,1,C1M_on,2,10,0.4776003659528327,0.2309354838709677,25
1,0,0,0,0,0,0,0,0,0,1,1,1,4,1.0162755376344086,1.0162755376344086,rt_mean_next_mean,8,C1M_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,0,0,0,0,0,0,0,1,1,0,0,3,1.092258064516129,1.092258064516129,rt_mean_next_mean,1,C1M_on|H3_on|H6M_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,0,0,0,0,0,0,0,1,1,1,0,4,0.5966612903225806,0.5966612903225806,rt_mean_next_mean,2,C1M_on|H3_on|H6M_on|V3_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,0,0,0,0,0,0,1,0,1,1,1,5,1.2326559139784945,1.2326559139784945,rt_mean_next_mean,2,C1M_on|E1_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
1,0,0,0,0,0,0,0,1,1,1,1,0,5,0.9034254992319508,0.9034254992319508,rt_mean_next_mean,7,C1M_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0363440860215054,1.0363440860215054,rt_mean_next_mean,3,C1M_on|C8EV_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,0,0,0,0,0,1,0,0,0,1,0,3,0.8292956989247312,0.8292956989247312,rt_mean_next_mean,2,C1M_on|C8EV_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,0,0,0,0,0,1,0,0,1,0,0,3,0.4045631720430107,0.4045631720430107,rt_mean_next_mean,8,C1M_on|C8EV_on|H6M_on,2,10,0.4776003659528327,0.2309354838709677,25
1,0,0,0,0,0,0,1,0,0,1,1,1,5,0.9299014976958524,0.9299014976958524,rt_mean_next_mean,4,C1M_on|C8EV_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,0,0,0,1,0,1,0,0,0,3,1.4266666666666663,1.4266666666666663,rt_mean_next_mean,1,C1M_on|C8EV_on|H3_on,9,10,1.4780645161290322,1.2796774193548388,21
1,0,0,0,0,0,0,1,0,1,1,0,0,4,0.7876747311827956,0.7876747311827956,rt_mean_next_mean,8,C1M_on|C8EV_on|H3_on|H6M_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,0,0,0,0,0,1,0,1,1,1,0,5,0.9611175883256527,0.9611175883256527,rt_mean_next_mean,10,C1M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,0,0,0,1,0,1,1,1,1,6,0.7797016129032258,0.7797016129032258,rt_mean_next_mean,4,C1M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,0,0,0,0,0,1,1,0,1,1,0,5,0.1625806451612903,0.1625806451612903,rt_mean_next_mean,1,C1M_on|C8EV_on|E1_on|H6M_on|V3_on,1,10,0.2043620071684588,0.0,30
1,0,0,0,0,0,0,1,1,0,1,1,1,6,0.9021505376344088,0.9021505376344088,rt_mean_next_mean,2,C1M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,0,0,0,0,0,1,1,1,0,0,0,4,1.4180716845878136,1.4180716845878136,rt_mean_next_mean,3,C1M_on|C8EV_on|E1_on|H3_on,9,10,1.4780645161290322,1.2796774193548388,21
1,0,0,0,0,0,0,1,1,1,0,1,0,5,1.139709677419355,1.139709677419355,rt_mean_next_mean,2,C1M_on|C8EV_on|E1_on|H3_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,0,0,0,0,0,1,1,1,1,0,0,5,0.730583237327189,0.730583237327189,rt_mean_next_mean,16,C1M_on|C8EV_on|E1_on|H3_on|H6M_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,0,0,0,0,0,1,1,1,1,1,0,6,1.022785151049667,1.022785151049667,rt_mean_next_mean,15,C1M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,0,0,0,0,0,1,1,1,1,1,1,7,0.9708602150537634,0.9708602150537634,rt_mean_next_mean,3,C1M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,0,0,1,1,0,0,1,1,0,5,1.180516129032258,1.180516129032258,rt_mean_next_mean,2,C1M_on|C7M_on|C8EV_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,0,0,0,0,1,1,1,0,1,1,1,7,0.7183870967741935,0.7183870967741935,rt_mean_next_mean,1,C1M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,0,0,0,0,1,1,1,1,1,1,0,7,0.637655529953917,0.637655529953917,rt_mean_next_mean,2,C1M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,0,0,0,1,0,1,0,1,1,0,0,5,1.0971428571428572,1.0971428571428572,rt_mean_next_mean,1,C1M_on|C6M_on|C8EV_on|H3_on|H6M_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,0,0,0,1,0,1,0,1,1,1,1,7,1.0045125448028676,1.0045125448028676,rt_mean_next_mean,3,C1M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,0,1,0,1,1,1,1,0,0,6,1.0052096774193549,1.0052096774193549,rt_mean_next_mean,2,C1M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,0,1,0,1,1,1,1,1,0,7,0.8790322580645161,0.8790322580645161,rt_mean_next_mean,1,C1M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,0,0,0,1,1,1,0,1,1,0,0,6,0.6338709677419354,0.6338709677419354,rt_mean_next_mean,1,C1M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,0,0,0,1,1,1,1,1,1,1,0,8,0.2309354838709677,0.2309354838709677,rt_mean_next_mean,2,C1M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
1,0,0,0,1,0,0,0,0,1,1,1,0,5,0.3973333333333333,0.3973333333333333,rt_mean_next_mean,2,C1M_on|C5M_on|H3_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
1,0,0,0,1,0,0,1,0,0,1,1,0,5,0.9662177419354838,0.9662177419354838,rt_mean_next_mean,4,C1M_on|C5M_on|C8EV_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,1,0,0,1,0,0,1,1,1,6,0.6796774193548387,0.6796774193548387,rt_mean_next_mean,1,C1M_on|C5M_on|C8EV_on|H6M_on|V3_on|V4_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,0,0,1,0,0,1,0,1,1,1,0,6,0.941431899641577,0.941431899641577,rt_mean_next_mean,6,C1M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,0,1,0,1,1,0,0,1,1,0,6,0.89,0.89,rt_mean_next_mean,1,C1M_on|C5M_on|C7M_on|C8EV_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,0,0,1,1,0,1,0,1,1,1,0,7,1.3106451612903227,1.3106451612903227,rt_mean_next_mean,1,C1M_on|C5M_on|C6M_on|C8EV_on|H3_on|H6M_on|V3_on,9,10,1.4780645161290322,1.2796774193548388,21
1,0,0,0,1,1,0,1,1,1,1,1,0,8,0.8813333333333334,0.8813333333333334,rt_mean_next_mean,1,C1M_on|C5M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,0,1,0,0,0,1,0,0,1,1,0,5,0.0,0.0,rt_mean_next_mean,2,C1M_on|C4M_on|C8EV_on|H6M_on|V3_on,1,10,0.2043620071684588,0.0,30
1,0,0,1,0,0,0,1,0,1,1,1,0,6,1.195715053763441,1.195715053763441,rt_mean_next_mean,2,C1M_on|C4M_on|C8EV_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,0,1,0,0,0,1,1,0,1,1,0,6,0.9761290322580644,0.9761290322580644,rt_mean_next_mean,1,C1M_on|C4M_on|C8EV_on|E1_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,1,0,0,0,1,1,1,1,0,0,6,1.2000000000000002,1.2000000000000002,rt_mean_next_mean,1,C1M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
1,0,0,1,0,0,0,1,1,1,1,1,0,7,1.3826666666666665,1.3826666666666665,rt_mean_next_mean,1,C1M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,9,10,1.4780645161290322,1.2796774193548388,21
1,0,0,1,0,0,0,1,1,1,1,1,1,8,0.9696774193548388,0.9696774193548388,rt_mean_next_mean,1,C1M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,0,1,0,0,1,1,1,1,1,0,0,7,0.7301479262672811,0.7301479262672811,rt_mean_next_mean,5,C1M_on|C4M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,0,1,0,1,0,1,0,1,1,0,0,6,1.1714139784946238,1.1714139784946238,rt_mean_next_mean,2,C1M_on|C4M_on|C6M_on|C8EV_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
1,0,0,1,0,1,0,1,1,1,1,0,0,7,0.5366301843317972,0.5366301843317972,rt_mean_next_mean,4,C1M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,0,1,0,1,1,1,0,1,1,0,0,7,1.033870967741935,1.033870967741935,rt_mean_next_mean,1,C1M_on|C4M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,0,1,1,0,0,1,1,1,1,1,0,8,1.2287096774193549,1.2287096774193549,rt_mean_next_mean,1,C1M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,0,0,0,0,0,0,1,1,1,0,5,0.5393548387096774,0.5393548387096774,rt_mean_next_mean,1,C1M_on|C3M_on|H3_on|H6M_on|V3_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,1,0,0,0,0,1,0,0,1,1,0,5,0.4586666666666666,0.4586666666666666,rt_mean_next_mean,1,C1M_on|C3M_on|C8EV_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
1,0,1,0,0,0,0,1,0,1,1,0,0,5,0.1964516129032258,0.1964516129032258,rt_mean_next_mean,1,C1M_on|C3M_on|C8EV_on|H3_on|H6M_on,1,10,0.2043620071684588,0.0,30
1,0,1,0,0,0,0,1,0,1,1,1,0,6,0.8149569892473117,0.8149569892473117,rt_mean_next_mean,8,C1M_on|C3M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,0,0,0,0,1,1,1,0,0,0,5,0.1821827956989247,0.1821827956989247,rt_mean_next_mean,3,C1M_on|C3M_on|C8EV_on|E1_on|H3_on,1,10,0.2043620071684588,0.0,30
1,0,1,0,0,0,0,1,1,1,1,0,0,6,0.9758064516129032,0.9758064516129032,rt_mean_next_mean,1,C1M_on|C3M_on|C8EV_on|E1_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,1,0,0,0,0,1,1,1,1,1,0,7,0.7532891705069125,0.7532891705069125,rt_mean_next_mean,2,C1M_on|C3M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,1,0,0,0,1,1,1,1,1,0,0,7,1.5474193548387096,1.5474193548387096,rt_mean_next_mean,1,C1M_on|C3M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,10,10,1.7748387096774194,1.52,11
1,0,1,0,0,0,1,1,1,1,1,1,0,8,1.1693548387096775,1.1693548387096775,rt_mean_next_mean,1,C1M_on|C3M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,0,0,1,0,0,1,1,0,0,0,5,1.186774193548387,1.186774193548387,rt_mean_next_mean,1,C1M_on|C3M_on|C6M_on|E1_on|H3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,0,0,1,0,1,1,1,0,0,0,6,1.2348387096774194,1.2348387096774194,rt_mean_next_mean,2,C1M_on|C3M_on|C6M_on|C8EV_on|E1_on|H3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,0,0,1,0,1,1,1,1,0,0,7,1.2929032258064517,1.2929032258064517,rt_mean_next_mean,1,C1M_on|C3M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on,9,10,1.4780645161290322,1.2796774193548388,21
1,0,1,0,0,1,1,1,1,1,1,0,0,8,1.17247311827957,1.17247311827957,rt_mean_next_mean,2,C1M_on|C3M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,0,1,0,0,1,1,1,0,0,0,6,1.7496666666666667,1.7496666666666667,rt_mean_next_mean,1,C1M_on|C3M_on|C5M_on|C8EV_on|E1_on|H3_on,10,10,1.7748387096774194,1.52,11
1,0,1,0,1,0,1,1,0,1,1,1,0,8,0.897,0.897,rt_mean_next_mean,1,C1M_on|C3M_on|C5M_on|C7M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,0,1,1,0,1,1,1,1,1,0,9,1.417741935483871,1.417741935483871,rt_mean_next_mean,1,C1M_on|C3M_on|C5M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,9,10,1.4780645161290322,1.2796774193548388,21
1,0,1,1,0,0,0,0,0,0,1,1,0,5,1.0233870967741936,1.0233870967741936,rt_mean_next_mean,6,C1M_on|C3M_on|C4M_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,1,1,0,0,0,0,0,1,1,0,0,5,0.0230645161290322,0.0230645161290322,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|H3_on|H6M_on,1,10,0.2043620071684588,0.0,30
1,0,1,1,0,0,0,1,0,0,1,0,0,5,0.1813978494623655,0.1813978494623655,rt_mean_next_mean,3,C1M_on|C3M_on|C4M_on|C8EV_on|H6M_on,1,10,0.2043620071684588,0.0,30
1,0,1,1,0,0,0,1,0,0,1,1,0,6,0.3438709677419355,0.3438709677419355,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C8EV_on|H6M_on|V3_on,2,10,0.4776003659528327,0.2309354838709677,25
1,0,1,1,0,0,0,1,0,0,1,1,1,7,1.111125448028674,1.111125448028674,rt_mean_next_mean,3,C1M_on|C3M_on|C4M_on|C8EV_on|H6M_on|V3_on|V4_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,1,1,0,0,0,1,0,1,0,0,0,5,0.7176666666666667,0.7176666666666667,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C8EV_on|H3_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,1,1,0,0,0,1,0,1,1,0,0,6,0.8143185209567697,0.8143185209567697,rt_mean_next_mean,7,C1M_on|C3M_on|C4M_on|C8EV_on|H3_on|H6M_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,0,0,0,1,0,1,1,1,0,7,0.7260412186379929,0.7260412186379929,rt_mean_next_mean,6,C1M_on|C3M_on|C4M_on|C8EV_on|H3_on|H6M_on|V3_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,1,1,0,0,0,1,1,0,1,1,1,8,1.1932258064516128,1.1932258064516128,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,1,0,0,0,1,1,1,0,0,0,6,1.0216774193548388,1.0216774193548388,rt_mean_next_mean,4,C1M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,1,1,0,0,0,1,1,1,1,0,0,7,1.00199623655914,1.00199623655914,rt_mean_next_mean,20,C1M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,1,1,0,0,0,1,1,1,1,1,0,8,0.8481347040056717,0.8481347040056717,rt_mean_next_mean,13,C1M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,0,0,0,1,1,1,1,1,1,9,0.8977841781874041,0.8977841781874041,rt_mean_next_mean,3,C1M_on|C3M_on|C4M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,0,0,1,1,0,1,0,0,0,6,0.7774193548387097,0.7774193548387097,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C7M_on|C8EV_on|H3_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,1,1,0,0,1,1,0,1,1,0,0,7,0.7585806451612904,0.7585806451612904,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C7M_on|C8EV_on|H3_on|H6M_on,4,10,0.8024135944700461,0.6738709677419356,79
1,0,1,1,0,0,1,1,1,0,1,1,1,9,0.6301036866359446,0.6301036866359446,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,1,1,0,0,1,1,1,1,1,0,0,8,0.5331132323897301,0.5331132323897301,rt_mean_next_mean,7,C1M_on|C3M_on|C4M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,1,1,0,0,1,1,1,1,1,1,0,9,1.0193548387096774,1.0193548387096774,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,1,1,0,1,0,1,0,1,1,0,0,7,0.8657655913978495,0.8657655913978495,rt_mean_next_mean,10,C1M_on|C3M_on|C4M_on|C6M_on|C8EV_on|H3_on|H6M_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,0,1,0,1,1,1,0,0,0,7,1.1274032258064517,1.1274032258064517,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,1,0,1,0,1,1,1,0,1,0,8,0.8683333333333334,0.8683333333333334,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,0,1,0,1,1,1,1,0,0,8,1.2031612903225806,1.2031612903225806,rt_mean_next_mean,5,C1M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,1,0,1,0,1,1,1,1,1,0,9,0.8707718894009217,0.8707718894009217,rt_mean_next_mean,4,C1M_on|C3M_on|C4M_on|C6M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,0,1,1,1,0,1,1,0,0,8,1.0027980030721968,1.0027980030721968,rt_mean_next_mean,3,C1M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,1,1,0,1,1,1,1,1,0,0,0,8,1.120951612903226,1.120951612903226,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,1,0,1,1,1,1,1,1,0,0,9,0.6380645161290321,0.6380645161290321,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C6M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,1,1,1,0,0,0,0,1,1,1,0,7,1.0218064516129033,1.0218064516129033,rt_mean_next_mean,4,C1M_on|C3M_on|C4M_on|C5M_on|H3_on|H6M_on|V3_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,1,1,1,0,0,1,0,0,1,1,0,7,0.9167741935483872,0.9167741935483872,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H6M_on|V3_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,1,1,1,0,0,1,0,1,1,0,0,7,1.037179723502304,1.037179723502304,rt_mean_next_mean,5,C1M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H3_on|H6M_on,7,10,1.1125806451612903,1.0075612903225806,101
1,0,1,1,1,0,0,1,0,1,1,1,0,8,0.8383870967741935,0.8383870967741935,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C5M_on|C8EV_on|H3_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,1,0,0,1,1,1,0,0,0,7,1.1696774193548387,1.1696774193548387,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,1,1,0,0,1,1,1,1,0,0,8,0.6051612903225807,0.6051612903225807,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on,3,10,0.6685232974910394,0.516774193548387,43
1,0,1,1,1,0,0,1,1,1,1,1,0,9,1.120225806451613,1.120225806451613,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C5M_on|C8EV_on|E1_on|H3_on|H6M_on|V3_on,8,10,1.269462365591398,1.120225806451613,75
1,0,1,1,1,0,1,1,0,1,1,0,0,8,0.9475770609318998,0.9475770609318998,rt_mean_next_mean,3,C1M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
1,0,1,1,1,0,1,1,1,0,1,1,0,9,0.8986666666666667,0.8986666666666667,rt_mean_next_mean,1,C1M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,1,0,1,1,1,0,1,1,1,10,0.907956989247312,0.907956989247312,rt_mean_next_mean,2,C1M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|E1_on|H6M_on|V3_on|V4_on,5,10,0.907956989247312,0.8080637480798771,86
1,0,1,1,1,0,1,1,1,1,1,0,0,9,0.9348136200716844,0.9348136200716844,rt_mean_next_mean,3,C1M_on|C3M_on|C4M_on|C5M_on|C7M_on|C8EV_on|E1_on|H3_on|H6M_on,6,10,1.0068333333333332,0.9107816180235536,108
